lon,lat,time,spatial_ref,rf
80.25,18.75,2022-05-11,0,0.0
80.25,18.75,2022-05-12,0,0.6254348754882812
80.25,18.75,2022-05-13,0,0.0
80.25,18.75,2022-05-14,0,0.0
80.25,18.75,2022-05-15,0,0.0
80.25,18.75,2022-05-16,0,8.052912712097168
80.25,18.75,2022-05-17,0,0.15869297087192535
80.25,18.75,2022-05-18,0,0.0
80.25,18.75,2022-05-19,0,1.183793306350708
80.25,18.75,2022-05-20,0,0.2333199679851532
80.25,18.75,2022-05-21,0,0.0
80.25,18.75,2022-05-22,0,0.0
80.25,18.75,2022-05-23,0,0.0
80.25,18.75,2022-05-24,0,0.0
80.25,18.75,2022-05-25,0,1.1134637594223022
80.25,18.75,2022-05-26,0,0.0
80.25,18.75,2022-05-27,0,0.33911195397377014
80.25,18.75,2022-05-28,0,0.0
80.25,18.75,2022-05-29,0,0.0
80.25,18.75,2022-05-30,0,0.5444132685661316
80.25,18.75,2022-05-31,0,0.0
80.25,18.75,2022-06-01,0,0.0
80.25,18.75,2022-06-02,0,0.0
80.25,18.75,2022-06-03,0,0.0
80.25,18.75,2022-06-04,0,0.0
80.25,18.75,2022-06-05,0,0.0
80.25,18.75,2022-06-06,0,0.0
80.25,18.75,2022-06-07,0,0.0
80.25,18.75,2022-06-08,0,0.0
80.25,18.75,2022-06-09,0,0.0
80.25,18.75,2022-06-10,0,0.0
80.25,18.75,2022-06-11,0,1.7872356176376343
80.25,18.75,2022-06-12,0,0.0
80.25,18.75,2022-06-13,0,1.6806514263153076
80.25,18.75,2022-06-14,0,0.17607085406780243
80.25,18.75,2022-06-15,0,1.7000572681427002
80.25,18.75,2022-06-16,0,28.330787658691406
80.25,18.75,2022-06-17,0,0.0
80.25,18.75,2022-06-18,0,0.0
80.25,18.75,2022-06-19,0,0.0
80.25,18.75,2022-06-20,0,8.100164413452148
80.25,18.75,2022-06-21,0,47.080169677734375
80.25,18.75,2022-06-22,0,1.1032044887542725
80.25,18.75,2022-06-23,0,2.427018880844116
80.25,18.75,2022-06-24,0,17.962623596191406
80.25,18.75,2022-06-25,0,26.37639617919922
80.25,18.75,2022-06-26,0,8.823139190673828
80.25,18.75,2022-06-27,0,49.6267204284668
80.25,18.75,2022-06-28,0,3.578400135040283
80.25,18.75,2022-06-29,0,0.6219148635864258
80.25,18.75,2022-06-30,0,0.0
80.25,18.75,2022-07-01,0,16.418325424194336
80.25,18.75,2022-07-02,0,36.819313049316406
80.25,18.75,2022-07-03,0,20.44903564453125
80.25,18.75,2022-07-04,0,66.010009765625
80.25,18.75,2022-07-05,0,41.21918487548828
80.25,18.75,2022-07-06,0,47.262210845947266
80.25,18.75,2022-07-07,0,58.26767349243164
80.25,18.75,2022-07-08,0,37.65264129638672
80.25,18.75,2022-07-09,0,30.937131881713867
80.25,18.75,2022-07-10,0,56.64676284790039
80.25,18.75,2022-07-11,0,71.40423583984375
80.25,18.75,2022-07-12,0,54.34068298339844
80.25,18.75,2022-07-13,0,133.00314331054688
80.25,18.75,2022-07-14,0,28.533466339111328
80.25,18.75,2022-07-15,0,30.33799171447754
80.25,18.75,2022-07-16,0,0.0
80.25,18.75,2022-07-17,0,41.06808853149414
80.25,18.75,2022-07-18,0,47.81907653808594
80.25,18.75,2022-07-19,0,3.040203332901001
80.25,18.75,2022-07-20,0,4.268357276916504
80.25,18.75,2022-07-21,0,25.899269104003906
80.25,18.75,2022-07-22,0,12.405477523803711
80.25,18.75,2022-07-23,0,51.530086517333984
80.25,18.75,2022-07-24,0,65.70770263671875
80.25,18.75,2022-07-25,0,3.9218950271606445
80.25,18.75,2022-07-26,0,2.6009228229522705
80.25,18.75,2022-07-27,0,28.802654266357422
80.25,18.75,2022-07-28,0,0.0
80.25,18.75,2022-07-29,0,0.0
80.25,18.75,2022-07-30,0,0.43930646777153015
80.25,18.75,2022-07-31,0,0.47790661454200745
80.25,18.75,2022-08-01,0,0.0
80.25,18.75,2022-08-02,0,0.3320193290710449
80.25,18.75,2022-08-03,0,10.139607429504395
80.25,18.75,2022-08-04,0,38.10546875
80.25,18.75,2022-08-05,0,29.683307647705078
80.25,18.75,2022-08-06,0,36.97408676147461
80.25,18.75,2022-08-07,0,24.49922752380371
80.25,18.75,2022-08-08,0,67.48289489746094
80.25,18.75,2022-08-09,0,15.233630180358887
80.25,18.75,2022-08-10,0,6.348277568817139
80.25,18.75,2022-08-11,0,1.7068554162979126
80.25,18.75,2022-08-12,0,1.665130376815796
80.25,18.75,2022-08-13,0,0.0
80.25,18.75,2022-08-14,0,22.51508140563965
80.25,18.75,2022-08-15,0,37.00419235229492
80.25,18.75,2022-08-16,0,9.047497749328613
80.25,18.75,2022-08-17,0,0.0
80.25,18.75,2022-08-18,0,0.6115632653236389
80.25,18.75,2022-08-19,0,0.0
80.25,18.75,2022-08-20,0,1.217552661895752
80.25,18.75,2022-08-21,0,4.973100662231445
80.25,18.75,2022-08-22,0,0.8127883672714233
80.25,18.75,2022-08-23,0,0.975346028804779
80.25,18.75,2022-08-24,0,0.0
80.25,18.75,2022-08-25,0,16.70931053161621
80.25,18.75,2022-08-26,0,0.0
80.25,18.75,2022-08-27,0,0.0
80.25,18.75,2022-08-28,0,0.0
80.25,18.75,2022-08-29,0,0.6386891603469849
80.25,18.75,2022-08-30,0,7.179953575134277
80.25,18.75,2022-08-31,0,0.49741673469543457
80.25,18.75,2022-09-01,0,0.9405262470245361
80.25,18.75,2022-09-02,0,0.0
80.25,18.75,2022-09-03,0,0.0
80.25,18.75,2022-09-04,0,34.85490798950195
80.25,18.75,2022-09-05,0,2.519643783569336
80.25,18.75,2022-09-06,0,0.0
80.25,18.75,2022-09-07,0,0.0
80.25,18.75,2022-09-08,0,11.55800724029541
80.25,18.75,2022-09-09,0,1.8427284955978394
80.25,18.75,2022-09-10,0,73.1221923828125
80.25,18.75,2022-09-11,0,42.76564407348633
80.25,18.75,2022-09-12,0,25.14307403564453
80.25,18.75,2022-09-13,0,4.384616374969482
80.25,18.75,2022-09-14,0,0.0
80.25,18.75,2022-09-15,0,0.0
80.25,18.75,2022-09-16,0,0.0
80.25,18.75,2022-09-17,0,4.145220756530762
80.25,18.75,2022-09-18,0,0.0
80.25,18.75,2022-09-19,0,0.2590046226978302
80.25,18.75,2022-09-20,0,9.441763877868652
80.25,18.75,2022-09-21,0,4.585204601287842
80.25,18.75,2022-09-22,0,22.493227005004883
80.25,18.75,2022-09-23,0,18.2436466217041
80.25,18.75,2022-09-24,0,6.6849870681762695
80.25,18.75,2022-09-25,0,0.0
80.25,18.75,2022-09-26,0,0.0
80.25,18.75,2022-09-27,0,9.885045051574707
80.25,18.75,2022-09-28,0,6.82742166519165
80.25,18.75,2022-09-29,0,1.3532302379608154
80.25,18.75,2022-09-30,0,10.647527694702148
80.25,18.75,2022-10-01,0,0.4376618266105652
80.25,18.75,2022-10-02,0,0.0
80.25,18.75,2022-10-03,0,0.0
80.25,18.75,2022-10-04,0,0.0
80.25,18.75,2022-10-05,0,0.0
80.25,18.75,2022-10-06,0,5.052600860595703
80.25,18.75,2022-10-07,0,10.60442066192627
80.25,18.75,2022-10-08,0,15.524258613586426
80.25,18.75,2022-10-09,0,0.11225145310163498
80.25,18.75,2022-10-10,0,0.23219658434391022
80.25,18.75,2022-10-11,0,0.0
80.25,18.75,2022-10-12,0,0.4326312839984894
80.25,18.75,2022-10-13,0,0.0
80.25,18.75,2022-10-14,0,0.0
80.25,18.75,2022-10-15,0,0.9145421981811523
80.25,18.75,2022-10-16,0,0.482937216758728
80.25,18.75,2022-10-17,0,0.0
80.25,18.75,2022-10-18,0,0.0
80.25,18.75,2022-10-19,0,7.4776530265808105
80.25,18.75,2022-10-20,0,0.0
80.25,18.75,2022-10-21,0,0.0
80.25,18.75,2022-10-22,0,0.0
80.25,18.75,2022-10-23,0,0.0
80.25,18.75,2022-10-24,0,0.0
80.25,18.75,2022-10-25,0,0.0
80.25,18.75,2022-10-26,0,0.0
80.25,18.75,2022-10-27,0,0.0
80.25,18.75,2022-10-28,0,0.0
80.25,18.75,2022-10-29,0,0.0
80.25,18.75,2022-10-30,0,0.0
80.25,18.75,2022-10-31,0,0.0
80.25,18.75,2022-11-01,0,0.0
80.25,18.75,2022-11-02,0,0.0
80.25,18.75,2022-11-03,0,0.0
80.25,18.75,2022-11-04,0,0.0
80.25,18.75,2022-11-05,0,0.0
80.25,18.75,2022-11-06,0,0.0
80.25,18.75,2022-11-07,0,0.0
80.25,18.75,2022-11-08,0,0.0
80.25,18.75,2022-11-09,0,0.0
80.25,18.75,2022-11-10,0,0.0
80.25,18.75,2022-11-11,0,0.0
80.25,18.75,2022-11-12,0,0.0
80.25,18.75,2022-11-13,0,0.0
80.25,18.75,2022-11-14,0,0.0
80.25,18.75,2022-11-15,0,0.0
80.25,18.75,2022-11-16,0,0.0
80.25,18.75,2022-11-17,0,0.0
80.25,18.75,2022-11-18,0,0.0
80.25,18.75,2022-11-19,0,0.0
80.25,18.75,2022-11-20,0,0.0
80.25,18.75,2022-11-21,0,0.0
80.25,18.75,2022-11-22,0,0.0
80.25,18.75,2022-11-23,0,0.0
80.25,18.75,2022-11-24,0,0.0
80.25,18.75,2022-11-25,0,0.0
80.25,18.75,2022-11-26,0,0.0
80.25,18.75,2022-11-27,0,0.0
80.25,18.75,2022-11-28,0,0.0
80.25,18.75,2022-11-29,0,0.0
80.25,18.75,2022-11-30,0,0.0
80.25,18.75,2022-12-01,0,0.0
80.25,18.75,2022-12-02,0,0.0
80.25,18.75,2022-12-03,0,0.0
80.25,18.75,2022-12-04,0,0.0
80.25,18.75,2022-12-05,0,0.0
80.25,18.75,2022-12-06,0,0.0
80.25,18.75,2022-12-07,0,0.0
80.25,18.75,2022-12-08,0,0.0
80.25,18.75,2022-12-09,0,0.0
80.25,18.75,2022-12-10,0,0.0
80.25,18.75,2022-12-11,0,0.0
80.25,18.75,2022-12-12,0,1.8566501140594482
80.25,18.75,2022-12-13,0,0.0
80.25,18.75,2022-12-14,0,0.0
80.25,18.75,2022-12-15,0,0.0
80.25,18.75,2022-12-16,0,0.0
80.25,18.75,2022-12-17,0,0.0
80.25,18.75,2022-12-18,0,0.0
80.25,18.75,2022-12-19,0,0.0
80.25,18.75,2022-12-20,0,0.0
80.25,18.75,2022-12-21,0,0.0
80.25,18.75,2022-12-22,0,0.0
80.25,18.75,2022-12-23,0,0.0
80.25,18.75,2022-12-24,0,0.0
80.25,18.75,2022-12-25,0,0.0
80.25,18.75,2022-12-26,0,0.0
80.25,18.75,2022-12-27,0,0.0
80.25,18.75,2022-12-28,0,0.0
80.25,18.75,2022-12-29,0,0.0
80.25,18.75,2022-12-30,0,0.0
80.25,18.75,2022-12-31,0,0.0
80.5,18.75,2022-01-01,0,0.0
80.5,18.75,2022-01-02,0,0.0
80.5,18.75,2022-01-03,0,0.0
80.5,18.75,2022-01-04,0,0.0
80.5,18.75,2022-01-05,0,0.0
80.5,18.75,2022-01-06,0,0.0
80.5,18.75,2022-01-07,0,0.0
80.5,18.75,2022-01-08,0,0.0
80.5,18.75,2022-01-09,0,0.0
80.5,18.75,2022-01-10,0,0.0
80.5,18.75,2022-01-11,0,0.41129353642463684
80.5,18.75,2022-01-12,0,3.703094959259033
80.5,18.75,2022-01-13,0,11.804131507873535
80.5,18.75,2022-01-14,0,10.194653511047363
80.5,18.75,2022-01-15,0,2.782198905944824
80.5,18.75,2022-01-16,0,0.0
80.5,18.75,2022-01-17,0,0.0
80.5,18.75,2022-01-18,0,0.0
80.5,18.75,2022-01-19,0,0.0
80.5,18.75,2022-01-20,0,0.0
80.5,18.75,2022-01-21,0,0.0
80.5,18.75,2022-01-22,0,0.0
80.5,18.75,2022-01-23,0,0.0
80.5,18.75,2022-01-24,0,0.0
80.5,18.75,2022-01-25,0,0.0
80.5,18.75,2022-01-26,0,0.0
80.5,18.75,2022-01-27,0,0.0
80.5,18.75,2022-01-28,0,0.0
80.5,18.75,2022-01-29,0,0.0
80.5,18.75,2022-01-30,0,0.0
80.5,18.75,2022-01-31,0,0.0
80.5,18.75,2022-02-01,0,0.0
80.5,18.75,2022-02-02,0,0.0
80.5,18.75,2022-02-03,0,0.0
80.5,18.75,2022-02-04,0,0.0
80.5,18.75,2022-02-05,0,0.0
80.5,18.75,2022-02-06,0,0.0
80.5,18.75,2022-02-07,0,0.0
80.5,18.75,2022-02-08,0,0.0
80.5,18.75,2022-02-09,0,0.0
80.5,18.75,2022-02-10,0,0.0
80.5,18.75,2022-02-11,0,0.0
80.5,18.75,2022-02-12,0,0.0
80.5,18.75,2022-02-13,0,0.0
80.5,18.75,2022-02-14,0,0.0
80.5,18.75,2022-02-15,0,0.0
80.5,18.75,2022-02-16,0,0.0
80.5,18.75,2022-02-17,0,0.0
80.5,18.75,2022-02-18,0,0.0
80.5,18.75,2022-02-19,0,0.0
80.5,18.75,2022-02-20,0,0.0
80.5,18.75,2022-02-21,0,0.0
80.5,18.75,2022-02-22,0,0.0
80.5,18.75,2022-02-23,0,0.0
80.5,18.75,2022-02-24,0,0.0
80.5,18.75,2022-02-25,0,0.0
80.5,18.75,2022-02-26,0,0.0
80.5,18.75,2022-02-27,0,0.0
80.5,18.75,2022-02-28,0,0.0
80.5,18.75,2022-03-01,0,0.0
80.5,18.75,2022-03-02,0,0.0
80.5,18.75,2022-03-03,0,0.0
80.5,18.75,2022-03-04,0,0.0
80.5,18.75,2022-03-05,0,0.0
80.5,18.75,2022-03-06,0,0.0
80.5,18.75,2022-03-07,0,0.0
80.5,18.75,2022-03-08,0,0.0
80.5,18.75,2022-03-09,0,0.0
80.5,18.75,2022-03-10,0,0.0
80.5,18.75,2022-03-11,0,0.0
80.5,18.75,2022-03-12,0,0.0
80.5,18.75,2022-03-13,0,0.0
80.5,18.75,2022-03-14,0,0.0
80.5,18.75,2022-03-15,0,0.0
80.5,18.75,2022-03-16,0,0.0
80.5,18.75,2022-03-17,0,0.0
80.5,18.75,2022-03-18,0,0.0
80.5,18.75,2022-03-19,0,0.0
80.5,18.75,2022-03-20,0,0.0
80.5,18.75,2022-03-21,0,0.0
80.5,18.75,2022-03-22,0,0.0
80.5,18.75,2022-03-23,0,0.0
80.5,18.75,2022-03-24,0,0.0
80.5,18.75,2022-03-25,0,0.0
80.5,18.75,2022-03-26,0,0.0
80.5,18.75,2022-03-27,0,0.0
80.5,18.75,2022-03-28,0,0.0
80.5,18.75,2022-03-29,0,0.0
80.5,18.75,2022-03-30,0,0.0
80.5,18.75,2022-03-31,0,0.0
80.5,18.75,2022-04-01,0,0.0
80.5,18.75,2022-04-02,0,0.0
80.5,18.75,2022-04-03,0,0.0
80.5,18.75,2022-04-04,0,0.0
80.5,18.75,2022-04-05,0,0.0
80.5,18.75,2022-04-06,0,0.0
80.5,18.75,2022-04-07,0,0.0
80.5,18.75,2022-04-08,0,0.0
80.5,18.75,2022-04-09,0,0.0
80.5,18.75,2022-04-10,0,0.0
80.5,18.75,2022-04-11,0,0.0
80.5,18.75,2022-04-12,0,0.0
80.5,18.75,2022-04-13,0,0.0
80.5,18.75,2022-04-14,0,0.0
80.5,18.75,2022-04-15,0,0.0
80.5,18.75,2022-04-16,0,0.0
80.5,18.75,2022-04-17,0,0.0
80.5,18.75,2022-04-18,0,0.0
80.5,18.75,2022-04-19,0,0.3633311986923218
80.5,18.75,2022-04-20,0,0.0
80.5,18.75,2022-04-21,0,0.0
80.5,18.75,2022-04-22,0,0.0
80.5,18.75,2022-04-23,0,0.0
80.5,18.75,2022-04-24,0,0.0
80.5,18.75,2022-04-25,0,0.0
80.5,18.75,2022-04-26,0,0.3263736367225647
80.5,18.75,2022-04-27,0,0.0
80.5,18.75,2022-04-28,0,0.0
80.5,18.75,2022-04-29,0,7.2319111824035645
80.5,18.75,2022-04-30,0,0.0
80.5,18.75,2022-05-01,0,0.0
80.5,18.75,2022-05-02,0,0.0
80.5,18.75,2022-05-03,0,0.0
80.5,18.75,2022-05-04,0,0.0
80.5,18.75,2022-05-05,0,0.0
80.5,18.75,2022-05-06,0,0.3633311986923218
80.5,18.75,2022-05-07,0,1.583631992340088
80.5,18.75,2022-05-08,0,0.0
80.5,18.75,2022-05-09,0,2.665384292602539
80.5,18.75,2022-05-10,0,0.0
80.5,18.75,2022-05-11,0,0.0
80.5,18.75,2022-05-12,0,3.2115583419799805
80.5,18.75,2022-05-13,0,0.0
80.5,18.75,2022-05-14,0,0.0
80.5,18.75,2022-05-15,0,0.0
80.5,18.75,2022-05-16,0,5.136627674102783
80.5,18.75,2022-05-17,0,0.5483913421630859
80.5,18.75,2022-05-18,0,0.0
80.5,18.75,2022-05-19,0,1.0888527631759644
80.5,18.75,2022-05-20,0,1.1423075199127197
80.5,18.75,2022-05-21,0,0.0
80.5,18.75,2022-05-22,0,0.0
80.5,18.75,2022-05-23,0,0.0
80.5,18.75,2022-05-24,0,0.0
80.5,18.75,2022-05-25,0,0.0
80.5,18.75,2022-05-26,0,0.0
80.5,18.75,2022-05-27,0,2.9005441665649414
80.5,18.75,2022-05-28,0,0.0
80.5,18.75,2022-05-29,0,0.0
80.5,18.75,2022-05-30,0,2.665384292602539
80.5,18.75,2022-05-31,0,0.0
80.5,18.75,2022-06-01,0,0.0
80.5,18.75,2022-06-02,0,0.0
80.5,18.75,2022-06-03,0,0.0
80.5,18.75,2022-06-04,0,0.0
80.5,18.75,2022-06-05,0,0.0
80.5,18.75,2022-06-06,0,0.0
80.5,18.75,2022-06-07,0,0.0
80.5,18.75,2022-06-08,0,0.0
80.5,18.75,2022-06-09,0,0.0
80.5,18.75,2022-06-10,0,0.0
80.5,18.75,2022-06-11,0,3.476257801055908
80.5,18.75,2022-06-12,0,0.22582048177719116
80.5,18.75,2022-06-13,0,3.9148366451263428
80.5,18.75,2022-06-14,0,0.8248599171638489
80.5,18.75,2022-06-15,0,4.97947359085083
80.5,18.75,2022-06-16,0,21.370704650878906
80.5,18.75,2022-06-17,0,0.0
80.5,18.75,2022-06-18,0,0.741981565952301
80.5,18.75,2022-06-19,0,0.0
80.5,18.75,2022-06-20,0,7.826071262359619
80.5,18.75,2022-06-21,0,46.909912109375
80.5,18.75,2022-06-22,0,10.204068183898926
80.5,18.75,2022-06-23,0,5.363692760467529
80.5,18.75,2022-06-24,0,9.692241668701172
80.5,18.75,2022-06-25,0,19.409374237060547
80.5,18.75,2022-06-26,0,11.603238105773926
80.5,18.75,2022-06-27,0,54.72776412963867
80.5,18.75,2022-06-28,0,12.776442527770996
80.5,18.75,2022-06-29,0,2.072819948196411
80.5,18.75,2022-06-30,0,0.0
80.5,18.75,2022-07-01,0,8.858972549438477
80.5,18.75,2022-07-02,0,19.89916229248047
80.5,18.75,2022-07-03,0,22.894926071166992
80.5,18.75,2022-07-04,0,47.74946212768555
80.5,18.75,2022-07-05,0,34.04813766479492
80.5,18.75,2022-07-06,0,39.138736724853516
80.5,18.75,2022-07-07,0,50.97010803222656
80.5,18.75,2022-07-08,0,36.187591552734375
80.5,18.75,2022-07-09,0,32.47865295410156
80.5,18.75,2022-07-10,0,87.68548583984375
80.5,18.75,2022-07-11,0,75.41842651367188
80.5,18.75,2022-07-12,0,59.983089447021484
80.5,18.75,2022-07-13,0,115.9990463256836
80.5,18.75,2022-07-14,0,31.351205825805664
80.5,18.75,2022-07-15,0,26.8328857421875
80.5,18.75,2022-07-16,0,0.35434070229530334
80.5,18.75,2022-07-17,0,40.57160186767578
80.5,18.75,2022-07-18,0,40.646484375
80.5,18.75,2022-07-19,0,9.896261215209961
80.5,18.75,2022-07-20,0,3.70802640914917
80.5,18.75,2022-07-21,0,17.155733108520508
80.5,18.75,2022-07-22,0,7.230717658996582
80.5,18.75,2022-07-23,0,72.65609741210938
80.5,18.75,2022-07-24,0,39.03579330444336
80.5,18.75,2022-07-25,0,7.238556385040283
80.5,18.75,2022-07-26,0,1.403401494026184
80.5,18.75,2022-07-27,0,18.648029327392578
80.5,18.75,2022-07-28,0,0.0
80.5,18.75,2022-07-29,0,0.0
80.5,18.75,2022-07-30,0,0.0
80.5,18.75,2022-07-31,0,2.238905191421509
80.5,18.75,2022-08-01,0,0.0
80.5,18.75,2022-08-02,0,1.5554500818252563
80.5,18.75,2022-08-03,0,9.011090278625488
80.5,18.75,2022-08-04,0,26.686359405517578
80.5,18.75,2022-08-05,0,28.736900329589844
80.5,18.75,2022-08-06,0,21.650466918945312
80.5,18.75,2022-08-07,0,35.37516403198242
80.5,18.75,2022-08-08,0,71.02731323242188
80.5,18.75,2022-08-09,0,13.370352745056152
80.5,18.75,2022-08-10,0,5.349360942840576
80.5,18.75,2022-08-11,0,1.0177624225616455
80.5,18.75,2022-08-12,0,2.115213632583618
80.5,18.75,2022-08-13,0,0.0
80.5,18.75,2022-08-14,0,22.809659957885742
80.5,18.75,2022-08-15,0,28.521732330322266
80.5,18.75,2022-08-16,0,5.812438488006592
80.5,18.75,2022-08-17,0,0.0
80.5,18.75,2022-08-18,0,8.407422065734863
80.5,18.75,2022-08-19,0,0.0
80.5,18.75,2022-08-20,0,2.847100019454956
80.5,18.75,2022-08-21,0,2.745936155319214
80.5,18.75,2022-08-22,0,0.6643834710121155
80.5,18.75,2022-08-23,0,0.5262755751609802
80.5,18.75,2022-08-24,0,0.0
80.5,18.75,2022-08-25,0,10.817185401916504
80.5,18.75,2022-08-26,0,0.0
80.5,18.75,2022-08-27,0,0.0
80.5,18.75,2022-08-28,0,0.0
80.5,18.75,2022-08-29,0,4.218123912811279
80.5,18.75,2022-08-30,0,4.794478416442871
80.5,18.75,2022-08-31,0,0.6278160810470581
80.5,18.75,2022-09-01,0,0.9144229888916016
80.5,18.75,2022-09-02,0,0.0
80.5,18.75,2022-09-03,0,0.0
80.5,18.75,2022-09-04,0,22.17827796936035
80.5,18.75,2022-09-05,0,12.84412956237793
80.5,18.75,2022-09-06,0,0.0
80.5,18.75,2022-09-07,0,0.0
80.5,18.75,2022-09-08,0,12.455921173095703
80.5,18.75,2022-09-09,0,1.8812527656555176
80.5,18.75,2022-09-10,0,73.49652862548828
80.5,18.75,2022-09-11,0,61.14237976074219
80.5,18.75,2022-09-12,0,15.550275802612305
80.5,18.75,2022-09-13,0,5.481119632720947
80.5,18.75,2022-09-14,0,0.0
